Y,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
0.9003675719981712,0.27777777777777773,38279977285810458_1966,0.36666666666666664,NOT,3.0,1.8333333333333333,0.0,1.2133516482134197,False,1.5333333333333334,3,4,6,11,0,6,0,3,1,3.0,1.8333333333333333,0.0,1.0671873729054748,0.5454545454545454,0.9003675719981712,6.0,3.6666666666666665,1.0,1.5986105077709065,0.375
1.165543034828717,0.5833333333333334,38279977346180027_1967,0.3333333333333333,NOT,2.0,1.0,0.0,1.0,True,1.3333333333333333,2,1,4,4,0,4,0,4,1,2.0,1.0,0.0,0.7071067811865476,0.0,1.165543034828717,3.0,2.0,1.0,0.7071067811865476,0.6
1.3105560849915567,0.39999999999999997,38279977453766998_1968,0.4,NOT,3.0,1.6,0.0,1.019803902718557,False,1.3,2,2,5,8,0,5,0,4,1,3.0,1.6,0.0,1.019803902718557,0.25,1.3105560849915567,4.0,3.2,2.0,0.7483314773547883,0.46153846153846156
3.7565692423067523,0.0,38279977535020153_1969,0.15,NOT,1.0,0.6,0.0,0.4898979485566356,True,1.3333333333333333,2,1,3,3,0,5,0,5,2,2.0,0.6,0.0,0.8,0.0,3.7565692423067523,2.0,1.2,1.0,0.4,0.0
4.614869345951893,0.5833333333333333,38279977544616567_1970,0.3333333333333333,NOT,2.0,1.0,0.0,0.7071067811865476,True,1.3333333333333333,2,1,4,4,0,4,0,4,1,2.0,1.0,0.0,0.7071067811865476,0.0,4.614869345951893,3.0,2.0,1.0,0.7071067811865476,0.6
1.0198501554751274,0.0,38279977580342674_1971,0.3333333333333333,NOT,2.0,1.0,0.0,0.7071067811865476,False,1.6666666666666667,3,2,4,4,0,4,0,3,1,2.0,1.0,0.0,0.7071067811865476,0.5,1.0198501554751274,3.0,2.0,1.0,1.0,0.0
5.1981300977406475,0.0,38279977671624234_1972,0.2,NOT,2.0,0.8,0.0,0.7483314773547883,True,2.0,4,1,5,4,0,5,0,5,1,1.0,0.8,0.0,0.4,0.0,5.1981300977406475,2.0,1.6,1.0,0.4898979485566356,0.0
1.898315991504998,0.6,38279977753156687_1973,0.45,NOT,3.0,1.8,0.0,0.9797958971132712,False,1.4,2,3,5,9,0,5,0,3,1,3.0,1.8,0.0,1.1661903789690602,0.6666666666666666,1.898315991504998,6.0,3.6,1.0,1.8547236990991407,0.5454545454545454
6.907135211849964,0.0,38279977858204880_1974,0.25,NOT,1.0,0.75,0.0,0.4330127018922193,True,1.5,2,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,6.907135211849964,3.0,1.5,1.0,0.8660254037844386,0.0
1.6703827619526523,0.6,38279977908641074_1975,0.35,NOT,2.0,1.4,0.0,0.8,False,1.4,2,3,5,7,0,5,0,3,1,3.0,1.4,0.0,1.019803902718557,0.2857142857142857,1.6703827619526523,5.0,2.8,1.0,1.469693845669907,0.5454545454545454
2.125,0.3333333333333333,38279978007193157_1976,0.25,NOT,3.0,1.0,0.0,1.0954451150103321,True,1.6,3,1,5,5,0,5,0,5,1,2.0,1.0,0.0,0.8944271909999159,0.0,2.125,3.0,2.0,1.0,0.8944271909999159,0.42857142857142855
