Y,algorithm_mnemonic,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
1.9902448496110996,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_15-57-40,0.26666666666666666,XOR,3.0,1.3333333333333333,0.0,1.247219128924647,False,1.6,3,2,6,8,0,6,0,5,1,2.0,1.3333333333333333,0.0,0.9428090415820634,0.25,1.9902448496110996,5.0,2.6666666666666665,1.0,1.247219128924647,0.0
2.3723504295417475,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_16-02-46,0.2,XOR,2.0,0.8,0.0,0.7483314773547883,True,1.6,2,1,5,4,0,5,0,5,1,2.0,0.8,0.0,0.7483314773547883,0.0,2.3723504295417475,4.0,1.6,1.0,1.2,0.0
4.367755788556505,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_16-02-50,0.15,XOR,2.0,0.6,0.0,0.8,True,1.5,2,1,4,3,1,5,0,5,2,1.0,0.6,0.0,0.4898979485566356,0.0,4.367755788556505,3.0,1.2,0.0,0.9797958971132712,0.0
0.9733736055221437,FUZZY_OPTUNA_DARTS,0.3476190476190476,2026-08-21_16-11-43,0.21428571428571427,XOR,3.0,1.2857142857142858,0.0,1.0301575072754254,False,1.7619047619047619,3,2,7,9,0,7,0,6,1,3.0,1.2857142857142858,0.0,0.8806305718527109,0.2222222222222222,0.9733736055221437,6.0,2.5714285714285716,1.0,1.5907898179514348,0.35294117647058826
0.9256373945780693,FUZZY_OPTUNA_DARTS,0.16666666666666666,2026-08-21_16-30-03,0.1111111111111111,XOR,3.0,0.8888888888888888,0.0,1.0999438818457405,True,1.4666666666666666,2,1,6,8,3,9,0,9,4,2.0,0.8888888888888888,0.0,0.8748897637790901,0.0,0.9256373945780693,4.0,1.7777777777777777,0.0,1.3966450099973928,0.2
1.500233652822983,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_16-39-09,0.16666666666666666,XOR,2.0,0.8333333333333334,0.0,0.8975274678557507,True,1.6,3,1,5,5,1,6,0,6,2,2.0,0.8333333333333334,0.0,0.8975274678557507,0.0,1.500233652822983,3.0,1.6666666666666667,0.0,0.9428090415820634,0.0
2.403461055917182,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_16-58-32,0.16666666666666666,XOR,2.0,0.8333333333333334,0.0,0.8975274678557507,True,1.6,3,1,5,5,1,6,0,6,2,2.0,0.8333333333333334,0.0,0.8975274678557507,0.0,2.403461055917182,3.0,1.6666666666666667,0.0,0.9428090415820634,0.0
3.082463304414831,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-06-13,0.15,XOR,2.0,0.6,0.0,0.8,True,1.5,2,1,4,3,1,5,0,5,2,1.0,0.6,0.0,0.4898979485566356,0.0,3.082463304414831,3.0,1.2,0.0,0.9797958971132712,0.0
3.0526704662741,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-15-29,0.23333333333333334,XOR,2.0,1.1666666666666667,0.0,0.8975274678557507,True,1.5333333333333334,2,1,6,7,0,6,0,6,1,2.0,1.1666666666666667,0.0,0.6871842709362768,0.0,3.0526704662741,3.0,2.3333333333333335,2.0,0.4714045207910317,0.0
4.254953605518279,FUZZY_OPTUNA_DARTS,0.3333333333333333,2026-08-21_17-19-04,0.3,XOR,4.0,1.2,0.0,1.469693845669907,False,1.6,3,1,5,6,0,5,1,5,1,2.0,1.2,0.0,0.7483314773547883,0.0,4.254953605518279,5.0,2.4,1.0,1.4966629547095767,0.42857142857142855
1.1884755342138098,FUZZY_OPTUNA_DARTS,0.3095238095238096,2026-08-21_17-17-22,0.16666666666666666,XOR,2.0,1.0,0.0,0.9258200997725514,False,1.8,3,1,6,7,1,7,1,7,2,2.0,1.0,0.0,0.9258200997725514,0.0,1.1884755342138098,4.0,2.0,0.0,1.4142135623730951,0.3333333333333333
3.558338490339631,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-24-49,0.14285714285714285,XOR,2.0,0.8571428571428571,0.0,0.989743318610787,True,1.8666666666666667,4,1,6,6,1,7,0,7,2,2.0,0.8571428571428571,0.0,0.6388765649999399,0.0,3.558338490339631,3.0,1.7142857142857142,0.0,1.0301575072754254,0.0
1.4527090495161323,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-33-56,0.15,XOR,2.0,0.6,0.0,0.8,True,1.5,2,1,4,3,1,5,0,5,2,1.0,0.6,0.0,0.4898979485566356,0.0,1.4527090495161323,3.0,1.2,0.0,0.9797958971132712,0.0
2.1777045988332424,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-36-10,0.13333333333333333,XOR,2.0,0.6666666666666666,0.0,0.7453559924999299,True,1.6,2,1,5,4,1,6,0,6,2,2.0,0.6666666666666666,0.0,0.7453559924999299,0.0,2.1777045988332424,4.0,1.3333333333333333,0.0,1.247219128924647,0.0
3.7796195626736253,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-39-01,0.16666666666666666,XOR,2.0,0.8333333333333334,0.0,0.8975274678557507,True,1.6,3,1,5,5,1,6,0,6,2,2.0,0.8333333333333334,0.0,0.8975274678557507,0.0,3.7796195626736253,3.0,1.6666666666666667,0.0,0.9428090415820634,0.0
1.6412281957853825,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-44-19,0.25,XOR,2.0,1.0,0.0,0.8944271909999159,True,1.6,3,1,5,5,0,5,0,5,1,2.0,1.0,0.0,0.8944271909999159,0.0,1.6412281957853825,3.0,2.0,1.0,0.6324555320336759,0.0
2.00643597709375,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-52-22,0.13333333333333333,XOR,2.0,0.6666666666666666,0.0,0.7453559924999299,True,1.6,2,1,5,4,1,6,0,6,2,2.0,0.6666666666666666,0.0,0.7453559924999299,0.0,2.00643597709375,4.0,1.3333333333333333,0.0,1.247219128924647,0.0
4.283893427152952,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_17-52-40,0.21428571428571427,XOR,3.0,1.2857142857142858,0.0,1.2777531299998799,False,1.6,3,3,6,9,1,7,0,5,2,2.0,1.2857142857142858,0.0,0.8806305718527109,0.4444444444444444,4.283893427152952,5.0,2.5714285714285716,0.0,1.6781914463529615,0.0
1.0588384041666208,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_18-07-33,0.125,XOR,3.0,0.875,0.0,0.9270248108869579,False,1.9047619047619047,3,2,7,7,1,8,0,7,2,3.0,0.875,0.0,0.9270248108869579,0.2857142857142857,1.0588384041666208,6.0,1.75,0.0,1.713913650100261,0.0
